Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1,2,2,1328,1320,1426,1415,WN,2612,N362,58,55,38,11,8,ELP,ABQ,223,4,16,0,,0,0,0,0,0,0
2007,1,2,2,1617,1555,1838,1820,WN,493,N373,81,85,72,18,22,ELP,AUS,528,3,6,0,,0,2,0,0,0,16
2007,1,2,2,1307,1240,1546,1505,WN,1166,N479,99,85,69,41,27,ELP,AUS,528,3,27,0,,0,0,13,14,0,14
2007,1,2,2,711,710,935,935,WN,1359,N782,84,85,71,0,1,ELP,AUS,528,4,9,0,,0,0,0,0,0,0
2007,1,2,2,2132,2105,2352,2325,WN,1577,N308SW,80,80,70,27,27,ELP,AUS,528,5,5,0,,0,1,0,0,0,26
2007,1,2,2,1202,1105,1510,1335,WN,31,N674AA,128,90,72,95,57,ELP,DAL,562,6,50,0,,0,0,14,38,0,43
2007,1,2,2,1243,1235,1522,1505,WN,37,N515,99,90,75,17,8,ELP,DAL,562,3,21,0,,0,0,5,9,0,3
2007,1,2,2,1641,1640,1903,1910,WN,53,N363,82,90,74,-7,1,ELP,DAL,562,2,6,0,,0,0,0,0,0,0
2007,1,2,2,830,830,1059,1100,WN,547,N391SW,89,90,76,-1,0,ELP,DAL,562,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1950,1925,2213,2150,WN,610,N494,83,85,72,23,25,ELP,DAL,562,4,7,0,,0,10,0,0,0,13
2007,1,2,2,639,630,906,855,WN,1291,N332,87,85,78,11,9,ELP,DAL,562,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1349,1350,1643,1635,WN,1162,N421,114,105,83,8,-1,ELP,HOU,677,6,25,0,,0,0,0,0,0,0
2007,1,2,2,1851,1850,2128,2130,WN,2026,N771,97,100,86,-2,1,ELP,HOU,677,5,6,0,,0,0,0,0,0,0
2007,1,2,2,950,950,1230,1235,WN,2031,N699SW,100,105,92,-5,0,ELP,HOU,677,2,6,0,,0,0,0,0,0,0
2007,1,2,2,1056,1055,1128,1140,WN,690,N651SW,92,105,80,-12,1,ELP,LAS,584,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1651,1645,1727,1735,WN,1548,N232,96,110,82,-8,6,ELP,LAS,584,9,5,0,,0,0,0,0,0,0
2007,1,2,2,817,815,903,925,WN,219,N238,106,130,91,-22,2,ELP,LAX,714,10,5,0,,0,0,0,0,0,0
2007,1,2,2,1155,1155,1254,1305,WN,305,N744SW,119,130,94,-11,0,ELP,LAX,714,5,20,0,,0,0,0,0,0,0
2007,1,2,2,1817,1820,1921,1930,WN,1830,N773,124,130,97,-9,-3,ELP,LAX,714,20,7,0,,0,0,0,0,0,0
2007,1,2,2,2116,2055,2306,2250,WN,792,N620SW,50,55,42,16,21,ELP,LBB,295,2,6,0,,0,0,0,0,0,16
2007,1,2,2,2111,2040,2257,2230,WN,1813,N725,46,50,35,27,31,ELP,MAF,246,4,7,0,,0,3,0,0,0,24
2007,1,2,2,2023,2025,2131,2135,WN,48,N510,68,70,56,-4,-2,ELP,PHX,347,6,6,0,,0,0,0,0,0,0
2007,1,2,2,1758,1740,1904,1855,WN,706,N503,66,75,57,9,18,ELP,PHX,347,4,5,0,,0,0,0,0,0,0
2007,1,2,2,1029,1030,1146,1145,WN,734,N682,77,75,64,1,-1,ELP,PHX,347,4,9,0,,0,0,0,0,0,0
2007,1,2,2,638,635,747,755,WN,757,N405,69,80,55,-8,3,ELP,PHX,347,3,11,0,,0,0,0,0,0,0
2007,1,2,2,1448,1440,1558,1555,WN,1858,N524,70,75,54,3,8,ELP,PHX,347,10,6,0,,0,0,0,0,0,0
2007,1,2,2,1300,1240,1415,1355,WN,1910,N240,75,75,52,20,20,ELP,PHX,347,4,19,0,,0,0,11,0,0,9
2007,1,2,2,814,815,929,935,WN,2530,N201,75,80,63,-6,-1,ELP,PHX,347,7,5,0,,0,0,0,0,0,0
2007,1,2,2,1312,1305,1352,1400,WN,2525,N613SW,100,115,82,-8,7,ELP,SAN,636,2,16,0,,0,0,0,0,0,0
2007,1,2,2,758,755,1019,1010,WN,204,N691WN,81,75,68,9,3,ELP,SAT,496,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1504,1500,1723,1720,WN,460,N456,79,80,65,3,4,ELP,SAT,496,2,12,0,,0,0,0,0,0,0
2007,1,2,2,2036,2030,2257,2245,WN,749,N708SA,81,75,65,12,6,ELP,SAT,496,2,14,0,,0,0,0,0,0,0
2007,1,2,2,1214,1155,1510,1415,WN,1350,N395SW,116,80,65,55,19,ELP,SAT,496,3,48,0,,0,0,7,36,0,12
2007,1,2,2,1303,1225,1421,1350,WN,169,N776,138,145,111,31,38,FLL,BNA,793,5,22,0,,0,0,0,0,3,28
2007,1,2,2,844,840,952,1000,WN,923,N374SW,128,140,112,-8,4,FLL,BNA,793,5,11,0,,0,0,0,0,0,0
2007,1,2,2,2046,2050,2305,2320,WN,628,N346,139,150,122,-15,-4,FLL,BWI,925,2,15,0,,0,0,0,0,0,0
2007,1,2,2,706,655,925,920,WN,1231,N610SW,139,145,122,5,11,FLL,BWI,925,4,13,0,,0,0,0,0,0,0
2007,1,2,2,1129,1125,1402,1355,WN,1629,N655WN,153,150,119,7,4,FLL,BWI,925,5,29,0,,0,0,0,0,0,0
2007,1,2,2,1947,1845,2212,2115,WN,1960,N676SW,145,150,122,57,62,FLL,BWI,925,3,20,0,,0,8,0,0,0,49
2007,1,2,2,1526,1525,1745,1800,WN,2310,N639SW,139,155,122,-15,1,FLL,BWI,925,3,14,0,,0,0,0,0,0,0
2007,1,2,2,1901,1825,2044,2025,WN,573,N653SW,163,180,143,19,36,FLL,HOU,957,5,15,0,,0,2,0,0,0,17
2007,1,2,2,800,745,955,945,WN,1408,N726,175,180,156,10,15,FLL,HOU,957,3,16,0,,0,0,0,0,0,0
2007,1,2,2,1009,1005,1245,1255,WN,190,N254,156,170,134,-10,4,FLL,ISP,1093,4,18,0,,0,0,0,0,0,0
2007,1,2,2,1440,1435,1723,1725,WN,450,N757,163,170,141,-2,5,FLL,ISP,1093,4,18,0,,0,0,0,0,0,0
2007,1,2,2,1810,1810,2048,2100,WN,1326,N492,158,170,136,-12,0,FLL,ISP,1093,5,17,0,,0,0,0,0,0,0
2007,1,2,2,1449,1445,1608,1600,WN,726,N675,79,75,48,8,4,FLL,JAX,318,5,26,0,,0,0,0,0,0,0
2007,1,2,2,630,630,731,740,WN,804,N723,61,70,47,-9,0,FLL,JAX,318,4,10,0,,0,0,0,0,0,0
2007,1,2,2,905,905,1019,1015,WN,1073,N780,74,70,50,4,0,FLL,JAX,318,5,19,0,,0,0,0,0,0,0
2007,1,2,2,1053,1055,1206,1205,WN,1109,N255,73,70,50,1,-2,FLL,JAX,318,8,15,0,,0,0,0,0,0,0
2007,1,2,2,1801,1740,1920,1855,WN,2521,N466,79,75,50,25,21,FLL,JAX,318,9,20,0,,0,4,0,4,0,17
2007,1,2,2,2036,2025,2147,2135,WN,2809,N245,71,70,52,12,11,FLL,JAX,318,6,13,0,,0,0,0,0,0,0
2007,1,2,2,1306,1310,1408,1410,WN,217,N451,62,60,33,-2,-4,FLL,MCO,178,5,24,0,,0,0,0,0,0,0
2007,1,2,2,1710,1705,1813,1805,WN,491,N698SW,63,60,35,8,5,FLL,MCO,178,7,21,0,,0,0,0,0,0,0
2007,1,2,2,1440,1440,1543,1540,WN,2119,N716SW,63,60,33,3,0,FLL,MCO,178,7,23,0,,0,0,0,0,0,0
2007,1,2,2,731,720,820,810,WN,2358,N221,49,50,32,10,11,FLL,MCO,178,4,13,0,,0,0,0,0,0,0
2007,1,2,2,822,820,912,915,WN,2400,N399WN,50,55,32,-3,2,FLL,MCO,178,5,13,0,,0,0,0,0,0,0
2007,1,2,2,2025,1935,2125,2035,WN,2594,N604SW,60,60,31,50,50,FLL,MCO,178,8,21,0,,0,0,0,0,0,50
2007,1,2,2,1121,1120,1323,1330,WN,684,N203WN,182,190,155,-7,1,FLL,MDW,1166,3,24,0,,0,0,0,0,0,0
2007,1,2,2,1353,1340,1604,1550,WN,966,N320,191,190,157,14,13,FLL,MDW,1166,3,31,0,,0,0,0,0,0,0
2007,1,2,2,742,740,934,950,WN,1938,N223,172,190,154,-16,2,FLL,MDW,1166,5,13,0,,0,0,0,0,0,0
2007,1,2,2,2129,2105,2318,2315,WN,2151,N390SW,169,190,156,3,24,FLL,MDW,1166,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1720,1720,1931,1930,WN,2398,N206,191,190,160,1,0,FLL,MDW,1166,13,18,0,,0,0,0,0,0,0
2007,1,2,2,631,625,731,740,WN,526,N237,120,135,106,-9,6,FLL,MSY,673,4,10,0,,0,0,0,0,0,0
2007,1,2,2,1129,1120,1417,1415,WN,731,N656SW,168,175,130,2,9,FLL,PHL,992,5,33,0,,0,0,0,0,0,0
2007,1,2,2,2011,1955,2231,2240,WN,919,N438,140,165,126,-9,16,FLL,PHL,992,4,10,0,,0,0,0,0,0,0
2007,1,2,2,728,720,954,1010,WN,1143,N372,146,170,128,-16,8,FLL,PHL,992,4,14,0,,0,0,0,0,0,0
2007,1,2,2,1227,1210,1412,1415,WN,732,N756,165,185,146,-3,17,FLL,STL,1056,2,17,0,,0,0,0,0,0,0
2007,1,2,2,1029,1030,1123,1130,WN,163,N367,54,60,38,-7,-1,FLL,TPA,197,4,12,0,,0,0,0,0,0,0
2007,1,2,2,810,810,901,905,WN,616,N259,51,55,37,-4,0,FLL,TPA,197,3,11,0,,0,0,0,0,0,0
2007,1,2,2,1149,1150,1247,1255,WN,617,N366,58,65,37,-8,-1,FLL,TPA,197,3,18,0,,0,0,0,0,0,0
2007,1,2,2,2102,2050,2156,2150,WN,752,N243,54,60,36,6,12,FLL,TPA,197,5,13,0,,0,0,0,0,0,0
2007,1,2,2,1651,1640,1750,1740,WN,802,N426,59,60,35,10,11,FLL,TPA,197,4,20,0,,0,0,0,0,0,0
2007,1,2,2,1517,1455,1619,1600,WN,932,N374SW,62,65,37,19,22,FLL,TPA,197,4,21,0,,0,4,0,0,0,15
2007,1,2,2,1832,1825,1927,1925,WN,949,N608SW,55,60,38,2,7,FLL,TPA,197,3,14,0,,0,0,0,0,0,0
2007,1,2,2,1258,1255,1400,1400,WN,1929,N732,62,65,35,0,3,FLL,TPA,197,4,23,0,,0,0,0,0,0,0
2007,1,2,2,652,650,743,745,WN,2318,N396SW,51,55,36,-2,2,FLL,TPA,197,4,11,0,,0,0,0,0,0,0
2007,1,2,2,1030,1035,1221,1235,WN,303,N343,51,60,40,-14,-5,GEG,BOI,287,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1812,1815,2006,2015,WN,306,N614SW,54,60,43,-9,-3,GEG,BOI,287,2,9,0,,0,0,0,0,0,0
2007,1,2,2,642,640,842,840,WN,1377,N355,60,60,42,2,2,GEG,BOI,287,2,16,0,,0,0,0,0,0,0
2007,1,2,2,1304,1240,1504,1500,WN,982,N368,120,140,107,4,24,GEG,LAS,806,4,9,0,,0,0,0,0,0,0
2007,1,2,2,712,715,920,930,WN,2340,N408,128,135,112,-10,-3,GEG,LAS,806,5,11,0,,0,0,0,0,0,0
2007,1,2,2,726,725,934,935,WN,1961,N370,128,130,98,-1,1,GEG,OAK,723,5,25,0,,0,0,0,0,0,0
2007,1,2,2,940,945,1045,1050,WN,197,N628SW,65,65,53,-5,-5,GEG,PDX,279,4,8,0,,0,0,0,0,0,0
2007,1,2,2,619,615,724,725,WN,747,N705SW,65,70,56,-1,4,GEG,PDX,279,2,7,0,,0,0,0,0,0,0
2007,1,2,2,1609,1520,1713,1625,WN,963,N476,64,65,52,48,49,GEG,PDX,279,5,7,0,,0,2,0,0,0,46
2007,1,2,2,1831,1740,1936,1850,WN,2083,N693SW,65,70,54,46,51,GEG,PDX,279,6,5,0,,0,0,0,0,0,46
2007,1,2,2,1211,1145,1323,1245,WN,274,N327,72,60,59,38,26,GEG,SEA,224,6,7,0,,0,0,26,12,0,0
2007,1,2,2,1537,1530,1634,1630,WN,288,N696SW,57,60,43,4,7,GEG,SEA,224,5,9,0,,0,0,0,0,0,0
2007,1,2,2,1944,1945,2043,2045,WN,466,N252,59,60,47,-2,-1,GEG,SEA,224,4,8,0,,0,0,0,0,0,0
2007,1,2,2,645,640,744,740,WN,2510,N464,59,60,47,4,5,GEG,SEA,224,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1434,1415,1658,1655,WN,1402,N695SW,84,100,72,3,19,GEG,SLC,546,5,7,0,,0,0,0,0,0,0
2007,1,2,2,1226,1225,1330,1330,WN,555,N637SW,124,125,111,0,1,HOU,ABQ,759,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1629,1625,1726,1740,WN,608,N365,117,135,107,-14,4,HOU,ABQ,759,4,6,0,,0,0,0,0,0,0
2007,1,2,2,816,815,909,930,WN,2442,N743,113,135,100,-21,1,HOU,ABQ,759,3,10,0,,0,0,0,0,0,0
2007,1,2,2,2120,2050,2159,2135,WN,573,N653SW,39,45,27,24,30,HOU,AUS,148,5,7,0,,0,9,0,0,0,15
2007,1,2,2,1745,1745,1823,1830,WN,1553,N443,38,45,26,-7,0,HOU,AUS,148,4,8,0,,0,0,0,0,0,0
2007,1,2,2,834,820,912,905,WN,1610,N626SW,38,45,27,7,14,HOU,AUS,148,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1007,1010,1045,1055,WN,1731,N522,38,45,27,-10,-3,HOU,AUS,148,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1607,1610,1644,1655,WN,1756,N699SW,37,45,28,-11,-3,HOU,AUS,148,4,5,0,,0,0,0,0,0,0
2007,1,2,2,1342,1345,1420,1430,WN,1897,N512,38,45,27,-10,-3,HOU,AUS,148,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1224,1215,1304,1300,WN,2064,N526,40,45,28,4,9,HOU,AUS,148,3,9,0,,0,0,0,0,0,0
2007,1,2,2,644,645,721,730,WN,2188,N519,37,45,26,-9,-1,HOU,AUS,148,5,6,0,,0,0,0,0,0,0
2007,1,2,2,843,840,1010,1010,WN,1333,N600WN,87,90,78,0,3,HOU,BHM,570,2,7,0,,0,0,0,0,0,0
2007,1,2,2,1621,1620,1750,1755,WN,1575,N306SW,89,95,77,-5,1,HOU,BHM,570,2,10,0,,0,0,0,0,0,0
2007,1,2,2,1032,1015,1206,1200,WN,333,N227,94,105,85,6,17,HOU,BNA,670,4,5,0,,0,0,0,0,0,0
2007,1,2,2,1730,1730,1907,1920,WN,680,N663SW,97,110,83,-13,0,HOU,BNA,670,6,8,0,,0,0,0,0,0,0
2007,1,2,2,709,710,854,855,WN,715,N222,105,105,83,-1,-1,HOU,BNA,670,15,7,0,,0,0,0,0,0,0
2007,1,2,2,2009,1950,2144,2135,WN,784,N373,95,105,84,9,19,HOU,BNA,670,6,5,0,,0,0,0,0,0,0
2007,1,2,2,1312,1310,1451,1455,WN,1050,N787,99,105,83,-4,2,HOU,BNA,670,4,12,0,,0,0,0,0,0,0
2007,1,2,2,805,805,1147,1200,WN,292,N483,162,175,151,-13,0,HOU,BWI,1246,2,9,0,,0,0,0,0,0,0
2007,1,2,2,1544,1535,1925,1930,WN,583,N482,161,175,150,-5,9,HOU,BWI,1246,3,8,0,,0,0,0,0,0,0
2007,1,2,2,2002,1955,2338,2345,WN,1468,N419,156,170,147,-7,7,HOU,BWI,1246,2,7,0,,0,0,0,0,0,0
2007,1,2,2,1229,1225,1617,1620,WN,2681,N729SW,168,175,154,-3,4,HOU,BWI,1246,5,9,0,,0,0,0,0,0,0
2007,1,2,2,1032,1030,1112,1120,WN,9,N525,40,50,32,-8,2,HOU,CRP,187,2,6,0,,0,0,0,0,0,0
2007,1,2,2,1256,1300,1341,1350,WN,21,N519,45,50,33,-9,-4,HOU,CRP,187,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1551,1555,1634,1645,WN,33,N271,43,50,33,-11,-4,HOU,CRP,187,4,6,0,,0,0,0,0,0,0
2007,1,2,2,1826,1830,1909,1920,WN,43,N392SW,43,50,34,-11,-4,HOU,CRP,187,4,5,0,,0,0,0,0,0,0
2007,1,2,2,2054,2055,2136,2145,WN,53,N363,42,50,33,-9,-1,HOU,CRP,187,3,6,0,,0,0,0,0,0,0
2007,1,2,2,742,745,827,835,WN,201,N503,45,50,33,-8,-3,HOU,CRP,187,3,9,0,,0,0,0,0,0,0
2007,1,2,2,633,630,721,725,WN,2,N523,48,55,37,-4,3,HOU,DAL,239,3,8,0,,0,0,0,0,0,0
2007,1,2,2,658,700,746,755,WN,4,N522,48,55,37,-9,-2,HOU,DAL,239,3,8,0,,0,0,0,0,0,0
2007,1,2,2,731,730,822,825,WN,6,N798,51,55,38,-3,1,HOU,DAL,239,3,10,0,,0,0,0,0,0,0
2007,1,2,2,759,800,846,855,WN,8,N527,47,55,38,-9,-1,HOU,DAL,239,2,7,0,,0,0,0,0,0,0
2007,1,2,2,831,830,919,925,WN,10,N328SW,48,55,39,-6,1,HOU,DAL,239,3,6,0,,0,0,0,0,0,0
2007,1,2,2,906,900,958,955,WN,12,N521,52,55,36,3,6,HOU,DAL,239,2,14,0,,0,0,0,0,0,0
2007,1,2,2,1007,1000,1109,1055,WN,16,N503,62,55,51,14,7,HOU,DAL,239,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1036,1030,1127,1125,WN,18,N271,51,55,41,2,6,HOU,DAL,239,3,7,0,,0,0,0,0,0,0
2007,1,2,2,NA,1100,NA,1155,WN,20,0,NA,55,NA,NA,NA,HOU,DAL,239,0,0,1,A,0,0,0,0,0,0
2007,1,2,2,1201,1200,1255,1255,WN,24,N507,54,55,41,0,1,HOU,DAL,239,5,8,0,,0,0,0,0,0,0
2007,1,2,2,1258,1300,1353,1355,WN,28,N525,55,55,43,-2,-2,HOU,DAL,239,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1331,1330,1426,1425,WN,30,N610SW,55,55,41,1,1,HOU,DAL,239,5,9,0,,0,0,0,0,0,0
2007,1,2,2,1426,1400,1518,1455,WN,32,N353,52,55,40,23,26,HOU,DAL,239,5,7,0,,0,4,0,0,0,19
2007,1,2,2,1437,1430,1529,1525,WN,34,N526,52,55,42,4,7,HOU,DAL,239,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1501,1500,1552,1555,WN,36,N523,51,55,42,-3,1,HOU,DAL,239,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1531,1530,1621,1630,WN,38,N519,50,60,42,-9,1,HOU,DAL,239,2,6,0,,0,0,0,0,0,0
2007,1,2,2,NA,1600,NA,1700,WN,40,0,NA,60,NA,NA,NA,HOU,DAL,239,0,0,1,A,0,0,0,0,0,0
2007,1,2,2,1644,1630,1735,1725,WN,42,N771,51,55,42,10,14,HOU,DAL,239,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1714,1700,1810,1755,WN,44,N521,56,55,42,15,14,HOU,DAL,239,5,9,0,,0,4,0,1,0,10
2007,1,2,2,1729,1730,1825,1825,WN,46,N338,56,55,42,0,-1,HOU,DAL,239,4,10,0,,0,0,0,0,0,0
2007,1,2,2,1803,1800,1858,1855,WN,48,N510,55,55,43,3,3,HOU,DAL,239,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1825,1830,1915,1925,WN,50,N271,50,55,41,-10,-5,HOU,DAL,239,3,6,0,,0,0,0,0,0,0
2007,1,2,2,NA,1900,NA,1955,WN,52,0,NA,55,NA,NA,NA,HOU,DAL,239,0,0,1,A,0,0,0,0,0,0
2007,1,2,2,2030,1930,2124,2025,WN,54,N671SW,54,55,42,59,60,HOU,DAL,239,4,8,0,,0,0,0,0,0,59
2007,1,2,2,2005,2000,2057,2055,WN,56,N506,52,55,41,2,5,HOU,DAL,239,4,7,0,,0,0,0,0,0,0
2007,1,2,2,2030,2030,2116,2125,WN,58,N526,46,55,39,-9,0,HOU,DAL,239,2,5,0,,0,0,0,0,0,0
2007,1,2,2,2100,2100,2151,2155,WN,60,N392SW,51,55,41,-4,0,HOU,DAL,239,3,7,0,,0,0,0,0,0,0
2007,1,2,2,2207,2200,2304,2250,WN,64,N352,57,50,41,14,7,HOU,DAL,239,4,12,0,,0,0,0,0,0,0
2007,1,2,2,614,615,702,710,WN,2632,N646SW,48,55,37,-8,-1,HOU,DAL,239,2,9,0,,0,0,0,0,0,0
2007,1,2,2,1448,1400,1602,1535,WN,413,N634SW,134,155,120,27,48,HOU,DEN,883,8,6,0,,0,27,0,0,0,0
2007,1,2,2,902,905,1020,1040,WN,1249,N390SW,138,155,123,-20,-3,HOU,DEN,883,6,9,0,,0,0,0,0,0,0
2007,1,2,2,833,830,919,925,WN,143,N699SW,106,115,97,-6,3,HOU,ELP,677,2,7,0,,0,0,0,0,0,0
2007,1,2,2,1522,1525,1613,1620,WN,1965,N363,111,115,99,-7,-3,HOU,ELP,677,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1143,1145,1237,1240,WN,2525,N613SW,114,115,101,-3,-2,HOU,ELP,677,6,7,0,,0,0,0,0,0,0
2007,1,2,2,2104,2105,3,30,WN,604,N226,119,145,109,-27,-1,HOU,FLL,957,5,5,0,,0,0,0,0,0,0
2007,1,2,2,1524,1435,1832,1800,WN,1142,N653SW,128,145,118,32,49,HOU,FLL,957,3,7,0,,0,26,0,0,0,6
2007,1,2,2,919,920,1014,1020,WN,5,N507,55,60,44,-6,-1,HOU,HRL,276,2,9,0,,0,0,0,0,0,0
2007,1,2,2,1150,1120,1248,1220,WN,15,N353,58,60,44,28,30,HOU,HRL,276,3,11,0,,0,1,0,0,0,27
2007,1,2,2,1223,1220,1316,1320,WN,19,N523,53,60,45,-4,3,HOU,HRL,276,1,7,0,,0,0,0,0,0,0
2007,1,2,2,1436,1420,1532,1520,WN,27,N521,56,60,44,12,16,HOU,HRL,276,2,10,0,,0,0,0,0,0,0
2007,1,2,2,1622,1620,1714,1720,WN,35,N328SW,52,60,44,-6,2,HOU,HRL,276,2,6,0,,0,0,0,0,0,0
2007,1,2,2,1726,1720,1819,1820,WN,39,N506,53,60,44,-1,6,HOU,HRL,276,2,7,0,,0,0,0,0,0,0
2007,1,2,2,1921,1920,2017,2020,WN,47,N352,56,60,45,-3,1,HOU,HRL,276,2,9,0,,0,0,0,0,0,0
2007,1,2,2,2133,2125,2223,2225,WN,55,N509,50,60,43,-2,8,HOU,HRL,276,2,5,0,,0,0,0,0,0,0
2007,1,2,2,736,735,833,835,WN,1628,N271,57,60,45,-2,1,HOU,HRL,276,1,11,0,,0,0,0,0,0,0
2007,1,2,2,1353,1350,1456,1500,WN,109,N313,63,70,53,-4,3,HOU,JAN,359,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1727,1655,1829,1805,WN,269,N334,62,70,50,24,32,HOU,JAN,359,3,9,0,,0,2,0,0,0,22
2007,1,2,2,805,805,907,915,WN,863,N434,62,70,51,-8,0,HOU,JAN,359,3,8,0,,0,0,0,0,0,0
2007,1,2,2,2132,2110,2229,2220,WN,1224,N251,57,70,49,9,22,HOU,JAN,359,3,5,0,,0,0,0,0,0,0
2007,1,2,2,1028,1030,1319,1330,WN,682,N704SW,111,120,97,-11,-2,HOU,JAX,816,7,7,0,,0,0,0,0,0,0
2007,1,2,2,1122,1120,1221,1245,WN,391,N631SW,179,205,166,-24,2,HOU,LAS,1235,6,7,0,,0,0,0,0,0,0
2007,1,2,2,1718,1705,1813,1820,WN,995,N421,175,195,163,-7,13,HOU,LAS,1235,5,7,0,,0,0,0,0,0,0
2007,1,2,2,701,700,756,820,WN,1198,N428,175,200,167,-24,1,HOU,LAS,1235,2,6,0,,0,0,0,0,0,0
2007,1,2,2,1954,1950,2051,2105,WN,2879,N417,177,195,163,-14,4,HOU,LAS,1235,4,10,0,,0,0,0,0,0,0
2007,1,2,2,1659,1635,1820,1810,WN,217,N451,201,215,176,10,24,HOU,LAX,1390,18,7,0,,0,0,0,0,0,0
2007,1,2,2,827,825,942,1010,WN,789,N401,195,225,177,-28,2,HOU,LAX,1390,10,8,0,,0,0,0,0,0,0
2007,1,2,2,1240,1240,1358,1430,WN,1546,N752,198,230,180,-32,0,HOU,LAX,1390,8,10,0,,0,0,0,0,0,0
2007,1,2,2,1910,1900,2023,2035,WN,1702,N228,193,215,179,-12,10,HOU,LAX,1390,8,6,0,,0,0,0,0,0,0
2007,1,2,2,1405,1405,1512,1520,WN,762,N338,67,75,57,-8,0,HOU,LIT,393,4,6,0,,0,0,0,0,0,0
2007,1,2,2,850,850,1006,1015,WN,690,N651SW,76,85,65,-9,0,HOU,MAF,441,3,8,0,,0,0,0,0,0,0
2007,1,2,2,2026,1950,2143,2115,WN,1758,N303SW,77,85,68,28,36,HOU,MAF,441,3,6,0,,0,19,0,0,0,9
2007,1,2,2,1859,1900,2152,2210,WN,460,N456,113,130,101,-18,-1,HOU,MCO,848,4,8,0,,0,0,0,0,0,0
2007,1,2,2,943,945,1253,1255,WN,1074,N675,130,130,106,-2,-2,HOU,MCO,848,18,6,0,,0,0,0,0,0,0
2007,1,2,2,1325,1315,1625,1625,WN,1172,N383SW,120,130,104,0,10,HOU,MCO,848,5,11,0,,0,0,0,0,0,0
2007,1,2,2,1534,1535,1746,1805,WN,663,N216,132,150,122,-19,-1,HOU,MDW,937,4,6,0,,0,0,0,0,0,0
2007,1,2,2,647,645,858,915,WN,707,N386SW,131,150,121,-17,2,HOU,MDW,937,4,6,0,,0,0,0,0,0,0
2007,1,2,2,1804,1805,2019,2035,WN,714,N602SW,135,150,125,-16,-1,HOU,MDW,937,4,6,0,,0,0,0,0,0,0
2007,1,2,2,903,900,1118,1125,WN,856,N339,135,145,120,-7,3,HOU,MDW,937,5,10,0,,0,0,0,0,0,0
2007,1,2,2,1257,1250,1502,1515,WN,1863,N234,125,145,114,-13,7,HOU,MDW,937,5,6,0,,0,0,0,0,0,0
2007,1,2,2,1145,1110,1354,1330,WN,2768,N397SW,129,140,119,24,35,HOU,MDW,937,4,6,0,,0,3,0,0,0,21
2007,1,2,2,1707,1655,1800,1755,WN,37,N515,53,60,43,5,12,HOU,MSY,303,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1926,1855,2020,1955,WN,45,N618WN,54,60,45,25,31,HOU,MSY,303,3,6,0,,0,19,0,0,0,6
2007,1,2,2,1953,1955,2050,2055,WN,49,N353,57,60,45,-5,-2,HOU,MSY,303,3,9,0,,0,0,0,0,0,0
2007,1,2,2,950,950,1046,1050,WN,389,N234,56,60,45,-4,0,HOU,MSY,303,3,8,0,,0,0,0,0,0,0
2007,1,2,2,625,625,722,720,WN,884,N306SW,57,55,45,2,0,HOU,MSY,303,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1300,1300,1355,1400,WN,2031,N699SW,55,60,45,-5,0,HOU,MSY,303,3,7,0,,0,0,0,0,0,0
2007,1,2,2,718,710,814,810,WN,2177,N784,56,60,45,4,8,HOU,MSY,303,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1620,1550,1713,1650,WN,2351,N618WN,53,60,44,23,30,HOU,MSY,303,2,7,0,,0,0,0,0,0,23
2007,1,2,2,2150,2140,2243,2235,WN,2576,N249,53,55,43,8,10,HOU,MSY,303,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1014,1010,1204,1225,WN,2096,N784,230,255,218,-21,4,HOU,OAK,1642,5,7,0,,0,0,0,0,0,0
2007,1,2,2,1657,1655,1804,1815,WN,1040,N508,67,80,59,-11,2,HOU,OKC,419,3,5,0,,0,0,0,0,0,0
